[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-03 04:44:23] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-03 04:44:44] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-03 04:44:44] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-03 04:44:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-03 04:44:56] [class-ss-setup-task.php:33] Creating archive directory: C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663\
[2024-10-03 04:44:57] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/mumtaaz/
[2024-10-03 04:55:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/no-search-results.svg?simply_static_page=12039
[2024-10-03 04:55:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/no-search-results.svg?simply_static_page=12039
[2024-10-03 04:55:47] [class-ss-url-fetcher.php:103] Filesize: 5788 bytes
[2024-10-03 04:55:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:55:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-10-03 04:55:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23d2c6277-7ejGrK.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/images/no-search-results.svg
[2024-10-03 04:55:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:47] [class-ss-page.php:119] Checking Content Identical:e48f92df232525fab2e030c6bec27a0d5ed9ecfb===. Value: FALSE
[2024-10-03 04:55:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-10-03 04:55:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 573
[2024-10-03 04:55:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:55:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23d3785b2-DQHS03.tmp
[2024-10-03 04:55:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/placeholder.png?simply_static_page=12040
[2024-10-03 04:55:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/placeholder.png?simply_static_page=12040
[2024-10-03 04:55:49] [class-ss-url-fetcher.php:103] Filesize: 6146 bytes
[2024-10-03 04:55:49] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-03 04:55:49] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/placeholder.png
[2024-10-03 04:55:49] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23d3785b2-DQHS03.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/images/placeholder.png
[2024-10-03 04:55:49] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:49] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:49] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:49] [class-ss-page.php:119] Checking Content Identical:0897f3db9a66f710a4975dbdcc5fed765b62be0f===. Value: FALSE
[2024-10-03 04:55:49] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-10-03 04:55:49] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 573
[2024-10-03 04:55:49] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:55:49] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23d5b722d-TdSE1y.tmp
[2024-10-03 04:55:49] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/unlock-sticky.svg?simply_static_page=12041
[2024-10-03 04:55:49] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/images/unlock-sticky.svg?simply_static_page=12041
[2024-10-03 04:55:52] [class-ss-url-fetcher.php:103] Filesize: 9520 bytes
[2024-10-03 04:55:52] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:55:52] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-10-03 04:55:52] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23d5b722d-TdSE1y.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/images/unlock-sticky.svg
[2024-10-03 04:55:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:53] [class-ss-page.php:119] Checking Content Identical:f50e64eab81ee0a994fe80ab8822741014f30bd6===. Value: FALSE
[2024-10-03 04:55:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-10-03 04:55:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 573
[2024-10-03 04:55:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:55:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23d99dd2e-9ZyvMk.tmp
[2024-10-03 04:55:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg?simply_static_page=12042
[2024-10-03 04:55:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg?simply_static_page=12042
[2024-10-03 04:55:56] [class-ss-url-fetcher.php:103] Filesize: 180 bytes
[2024-10-03 04:55:56] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:55:56] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-10-03 04:55:56] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23d99dd2e-9ZyvMk.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/arrow-negative.svg
[2024-10-03 04:55:56] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:56] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:56] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:56] [class-ss-page.php:119] Checking Content Identical:a458ddd7cc05a82885c5ec01e29620de89dd3fb6===. Value: FALSE
[2024-10-03 04:55:56] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-10-03 04:55:56] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 573
[2024-10-03 04:55:56] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:55:56] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23dc50053-vMeOnS.tmp
[2024-10-03 04:55:56] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/arrow.svg?simply_static_page=12043
[2024-10-03 04:55:56] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/arrow.svg?simply_static_page=12043
[2024-10-03 04:55:57] [class-ss-url-fetcher.php:103] Filesize: 162 bytes
[2024-10-03 04:55:57] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:55:57] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-10-03 04:55:57] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23dc50053-vMeOnS.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/arrow.svg
[2024-10-03 04:55:57] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:57] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:57] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:57] [class-ss-page.php:119] Checking Content Identical:cfb85dddb87c1abac4bced53c1c4979e99cf762e===. Value: FALSE
[2024-10-03 04:55:57] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-10-03 04:55:57] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 573
[2024-10-03 04:55:57] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:55:57] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23ddb663e-wpVXxG.tmp
[2024-10-03 04:55:57] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/book-negative.svg?simply_static_page=12044
[2024-10-03 04:55:57] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/book-negative.svg?simply_static_page=12044
[2024-10-03 04:55:58] [class-ss-url-fetcher.php:103] Filesize: 315 bytes
[2024-10-03 04:55:58] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:55:58] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-10-03 04:55:58] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23ddb663e-wpVXxG.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/book-negative.svg
[2024-10-03 04:55:58] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:58] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:58] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:58] [class-ss-page.php:119] Checking Content Identical:84dab387a5b70ba31a21c78f493c98ee8e75cf64===. Value: FALSE
[2024-10-03 04:55:58] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-10-03 04:55:58] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 573
[2024-10-03 04:55:58] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:55:58] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23dea77a9-l7ZqYt.tmp
[2024-10-03 04:55:58] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=12045
[2024-10-03 04:55:58] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=12045
[2024-10-03 04:55:59] [class-ss-url-fetcher.php:103] Filesize: 288 bytes
[2024-10-03 04:55:59] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:55:59] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book.svg
[2024-10-03 04:55:59] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23dea77a9-l7ZqYt.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-10-03 04:55:59] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:55:59] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:55:59] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:55:59] [class-ss-page.php:119] Checking Content Identical:c22da13ab6e0a77a1eb7bfa88ddd8cd0080318c3===. Value: FALSE
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-10-03 04:56:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 573
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23e013de5-pLfAaM.tmp
[2024-10-03 04:56:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=12046
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=12046
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:103] Filesize: 1252 bytes
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23e013de5-pLfAaM.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:56:00] [class-ss-page.php:119] Checking Content Identical:e8100b941ebe36c96132fa8241e897bb5947c1e6===. Value: FALSE
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-10-03 04:56:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 573
[2024-10-03 04:56:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23e0a0d35-iTKPkp.tmp
[2024-10-03 04:56:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=12047
[2024-10-03 04:56:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=12047
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:103] Filesize: 1193 bytes
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23e0a0d35-iTKPkp.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:56:01] [class-ss-page.php:119] Checking Content Identical:16328400ad1acb9a5d9165010c7c09eaa385d575===. Value: FALSE
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-10-03 04:56:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 573
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23e1510cf-wOfmF0.tmp
[2024-10-03 04:56:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=12048
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=12048
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:103] Filesize: 215 bytes
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\dell\AppData\Local\Temp/66fe23e1510cf-wOfmF0.tmp to C:\XAMPP\htdocs\mumtaaz/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930663/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-03 04:56:01] [class-ss-page.php:119] Checking Content Identical:157093885485eb1f089312d04d01ae56622ff1a9===. Value: FALSE
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-10-03 04:56:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 573
[2024-10-03 04:56:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\dell\AppData\Local\Temp/66fe23e19982e-n23veP.tmp
[2024-10-03 04:56:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=12049
[2024-10-03 04:56:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mumtaaz/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=12049
